lat,lon,region,region_population,population,median_reg_score,max_reg_score,min_reg_score
55.87962705598871,37.68379665591343,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
55.82407038560108,49.07308430988145,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
59.959554062387056,30.30410330459096,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
56.87154486630615,53.27954446167453,Удмуртия,1507390,1507390.0,0.0960272886586202,0.338079115632231,0.034124491587541
59.93805764980055,30.2383411822808,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
59.89273379113714,30.48311241751355,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
55.68511855565052,37.7375758068894,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
55.76355640773933,49.18342825198316,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
59.95759080394285,30.30715761738157,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
56.27555915414978,44.05331864914034,Нижегородская область,3214623,3214623.0,0.0961995831493552,0.8038785975859253,0.0392639842313013
51.68652233254776,39.21113213726588,Воронежская область,2327821,2327821.0,0.0915659209013978,0.35808711464203,0.0391702421604248
55.816336225196174,37.405250159805966,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
55.84686402492735,37.47697856831704,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
51.66707706124403,39.18541564938969,Воронежская область,2327821,2327821.0,0.0915659209013978,0.35808711464203,0.0391702421604248
47.23456564640416,39.695605161990166,Ростовская область,4202320,4202320.0,0.0967414031848983,0.3540242433948865,0.0266719808992259
55.65133339252132,37.5535378482614,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
54.30819422934084,48.39206731803306,Ульяновская область,1238416,1238416.0,0.09159649542187495,0.1236323876288624,0.0079401859952228
58.0501263984758,56.3518115968925,Пермский край,2610800,2610800.0,0.08924993861307046,0.3022782303569591,0.047790426638146
55.835511497267255,49.080890092115744,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
55.18007428874805,61.297270983667474,Челябинская область,3475753,3475753.0,0.0919861328332793,0.3642794593514429,0.0036296435951668
55.703726634358944,37.473536425980576,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
55.78528910351295,49.12672809413306,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
59.95061275680583,30.26684285731885,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
55.645589348471766,37.48385625368112,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
55.613936663651714,37.26219150560641,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
53.19429477066482,45.03712101245313,Пензенская область,1318103,1318103.0,0.09532999871533016,0.1384643951535786,0.0366753067822713
55.77402220855136,49.13753855702963,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
60.03752114834585,30.33127596447458,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
53.21772794998415,50.26492362604455,Самарская область,3183038,3183038.0,0.0956729232351908,0.3518215600454277,0.0429710604162076
51.619596656907405,39.06241436236563,Воронежская область,2327821,2327821.0,0.0915659209013978,0.35808711464203,0.0391702421604248
55.85874940476418,37.42413239853832,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
43.44745933181698,39.91501279474804,Краснодарский край,5648235,5648235.0,0.0914673931759995,0.3422038357866477,0.0442392077338759
57.62848957565592,39.85579249877632,Ярославская область,1259612,1259612.0,0.0816595738718422,0.1349514854285841,0.0458751679145539
60.01629961180846,30.337166562295785,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
55.62325456982101,37.74189657395261,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
55.14190079490089,61.4122965379167,Челябинская область,3475753,3475753.0,0.0919861328332793,0.3642794593514429,0.0036296435951668
55.71906107916681,52.368628429614674,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
51.703053643224585,39.13805190523462,Воронежская область,2327821,2327821.0,0.0915659209013978,0.35808711464203,0.0391702421604248
56.14712998259712,47.22597806534345,Чувашия,1223395,1223395.0,0.0969539196269279,0.3217106556924334,0.0429078772250261
55.24175642805866,61.365875122986125,Челябинская область,3475753,3475753.0,0.0919861328332793,0.3642794593514429,0.0036296435951668
56.82819629792456,60.63164850113608,Свердловская область,4315699,4315699.0,0.0966591773104235,0.5592951985248081,0.0471679322300409
55.8155713962594,37.58783457175,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
59.889175145386815,30.2744954513363,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
46.33580190721781,47.9812947371532,Астраханская область,1014065,1014065.0,0.1164871514025385,0.945558117918756,0.0529739845120188
56.14292466919404,47.19051440657904,Чувашия,1223395,1223395.0,0.0969539196269279,0.3217106556924334,0.0429078772250261
55.67314234113969,37.27828340008694,Московская область,7599647,7599647.0,0.09333737051867305,0.5860004673710514,0.0376368249337722
47.20554513224398,39.63437097306484,Ростовская область,4202320,4202320.0,0.0967414031848983,0.3540242433948865,0.0266719808992259
56.833046712693445,60.66168569899432,Свердловская область,4315699,4315699.0,0.0966591773104235,0.5592951985248081,0.0471679322300409
60.00689032328925,30.19834292164913,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
59.93758022798045,30.3729613880543,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
45.05356551877747,41.994581840194456,Ставропольский край,2795243,2795243.0,0.0949188539644051,0.3392058380559058,0.0525175431252197
53.22532118016913,50.19925404813544,Самарская область,3183038,3183038.0,0.0956729232351908,0.3518215600454277,0.0429710604162076
54.60488070419137,39.79600174754236,Рязанская область,1114137,1114137.0,0.0807138785745988,0.1472105912364665,0.0178262712838585
46.33337686275727,48.05586497419616,Астраханская область,1014065,1014065.0,0.1164871514025385,0.945558117918756,0.0529739845120188
60.054703452060615,30.335740134915635,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
59.70408545651068,30.3695261166852,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
55.07510525645061,82.96265885841413,Новосибирская область,2793384,2793384.0,0.1096034388374736,0.7743931276390281,0.0623217592171869
59.99680866227872,30.38224883167321,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
58.11251745711348,56.28934417990682,Пермский край,2610800,2610800.0,0.08924993861307046,0.3022782303569591,0.047790426638146
55.03357071106538,82.97377610352743,Новосибирская область,2793384,2793384.0,0.1096034388374736,0.7743931276390281,0.0623217592171869
55.890070574348975,37.59446119984106,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
56.27302604210174,43.91774087672352,Нижегородская область,3214623,3214623.0,0.0961995831493552,0.8038785975859253,0.0392639842313013
55.699138034841496,37.85523127141971,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
55.68553380531926,37.30824077035293,Московская область,7599647,7599647.0,0.09333737051867305,0.5860004673710514,0.0376368249337722
55.86334460275987,37.47390228166238,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
56.05511472363122,92.91756569024145,Красноярский край,2874026,2874026.0,0.547633779869782,0.5913804813633488,0.0757664084449716
55.40419599085375,37.56136899761265,Московская область,7599647,7599647.0,0.09333737051867305,0.5860004673710514,0.0376368249337722
59.83543602836419,30.17675456512396,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
51.71966797600314,39.17590825349858,Воронежская область,2327821,2327821.0,0.0915659209013978,0.35808711464203,0.0391702421604248
55.77473109938741,37.73921444376527,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
60.02969090265786,30.4161239962514,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
55.76319749910476,49.227877824124285,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
59.220766611951085,39.864182888546445,Вологодская область,1167713,1167713.0,0.0912184210667661,0.1297819134391697,0.0633888200901205
47.28163970848561,39.763829407015805,Ростовская область,4202320,4202320.0,0.0967414031848983,0.3540242433948865,0.0266719808992259
59.9303506769924,30.36618380438277,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
58.02945396246811,56.29924351152178,Пермский край,2610800,2610800.0,0.08924993861307046,0.3022782303569591,0.047790426638146
55.53950793784041,37.54480383225322,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
47.24017878632024,39.76159178261055,Ростовская область,4202320,4202320.0,0.0967414031848983,0.3540242433948865,0.0266719808992259
54.61488601060901,39.81120483820939,Рязанская область,1114137,1114137.0,0.0807138785745988,0.1472105912364665,0.0178262712838585
45.12660668369981,38.956249185659225,Краснодарский край,5648235,5648235.0,0.0914673931759995,0.3422038357866477,0.0442392077338759
59.85974485360867,30.3037111305884,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
47.23881613044146,39.69283419920813,Ростовская область,4202320,4202320.0,0.0967414031848983,0.3540242433948865,0.0266719808992259
56.82820496312668,35.92280192499027,Тверская область,1269636,1269636.0,0.0928537787310493,0.1346648136098041,0.0347294809579931
56.85384572458667,60.6522023109852,Свердловская область,4315699,4315699.0,0.0966591773104235,0.5592951985248081,0.0471679322300409
55.64742525820285,37.59615898659928,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
59.80564160607993,30.36951907557719,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
53.18016394673185,45.01267281122709,Пензенская область,1318103,1318103.0,0.09532999871533016,0.1384643951535786,0.0366753067822713
55.77460025822501,49.14349237062531,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
55.834354452127485,49.13322012528091,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
56.77462201550601,60.58684734517197,Свердловская область,4315699,4315699.0,0.0966591773104235,0.5592951985248081,0.0471679322300409
57.09860811577963,65.57122703590603,Тюменская область,1518695,1518695.0,0.135102297304053,0.8256188473688255,0.0476818360675666
55.827663156697504,49.13193712916044,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
59.840245665967466,30.242672757630583,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
56.7961759831544,60.57818566847771,Свердловская область,4315699,4315699.0,0.0966591773104235,0.5592951985248081,0.0471679322300409
53.24703829811234,50.22667152729119,Самарская область,3183038,3183038.0,0.0956729232351908,0.3518215600454277,0.0429710604162076
59.85621281215437,30.29856613779623,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
58.02859899480247,56.30932566200448,Пермский край,2610800,2610800.0,0.08924993861307046,0.3022782303569591,0.047790426638146
56.09332361939235,47.285730984799486,Чувашия,1223395,1223395.0,0.0969539196269279,0.3217106556924334,0.0429078772250261
47.27253470138346,39.71336760063296,Ростовская область,4202320,4202320.0,0.0967414031848983,0.3540242433948865,0.0266719808992259
53.323157831855255,50.30769607244445,Самарская область,3183038,3183038.0,0.0956729232351908,0.3518215600454277,0.0429710604162076
55.65595829785442,37.74445995473874,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
57.98203746506051,56.29165736294875,Пермский край,2610800,2610800.0,0.08924993861307046,0.3022782303569591,0.047790426638146
55.597017400978544,37.723724972060126,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
45.02863627269086,41.97550708851158,Ставропольский край,2795243,2795243.0,0.0949188539644051,0.3392058380559058,0.0525175431252197
56.145242853960646,40.41813607240453,Владимирская область,1365805,1365805.0,0.0931836082496458,0.1457681656000926,0.0388860610724787
55.627325243115486,37.73584228520582,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
59.935753340776806,30.435500144651225,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
55.24854979989905,61.40102105632793,Челябинская область,3475753,3475753.0,0.0919861328332793,0.3642794593514429,0.0036296435951668
57.14747624326824,65.6433512945698,Тюменская область,1518695,1518695.0,0.135102297304053,0.8256188473688255,0.0476818360675666
45.03854658876479,41.94840442647381,Ставропольский край,2795243,2795243.0,0.0949188539644051,0.3392058380559058,0.0525175431252197
59.19749227027898,39.8627562692864,Вологодская область,1167713,1167713.0,0.0912184210667661,0.1297819134391697,0.0633888200901205
55.34524030677045,86.105778305304,Кемеровская область,2674256,2674256.0,0.09971778590678335,0.3156269521958513,0.0609822515413717
59.94277646940333,30.37880482295176,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
56.856478742713534,60.58498486077933,Свердловская область,4315699,4315699.0,0.0966591773104235,0.5592951985248081,0.0471679322300409
56.86951185881026,35.88287603785175,Тверская область,1269636,1269636.0,0.0928537787310493,0.1346648136098041,0.0347294809579931
54.78058276564463,56.11488083957933,Башкортостан,4051005,4051005.0,0.110523559090588,0.3651403850344205,0.0309483605981762
55.874951993801886,37.564670948563645,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
55.83333035439791,49.07384431176329,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
55.73538600349134,49.145053423317215,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
51.63355105288296,39.1803566765032,Воронежская область,2327821,2327821.0,0.0915659209013978,0.35808711464203,0.0391702421604248
45.04247199458156,42.00072209518165,Ставропольский край,2795243,2795243.0,0.0949188539644051,0.3392058380559058,0.0525175431252197
60.01477155923477,30.36815019225661,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
57.63147241979897,39.85611883332079,Ярославская область,1259612,1259612.0,0.0816595738718422,0.1349514854285841,0.0458751679145539
55.737940544714114,37.47149715704967,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
60.00460161640396,30.252874822201548,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
59.94279673790279,30.232505310627968,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
55.76554860269441,37.56678081700246,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
59.9140275829858,30.48674800299179,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
55.77700520066818,37.57464332478583,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
55.76660731677048,37.40816608067863,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
59.93661041253996,30.488730438260564,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
53.21074676060548,34.413789792904424,Брянская область,1200187,1200187.0,0.09145604889797651,0.3328055091946972,0.0393383074570684
54.6673365187898,39.64522693563181,Рязанская область,1114137,1114137.0,0.0807138785745988,0.1472105912364665,0.0178262712838585
55.6036054323713,37.588850494152986,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
59.866928485192254,30.46878645084043,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
54.98703866588197,82.84336220436361,Новосибирская область,2793384,2793384.0,0.1096034388374736,0.7743931276390281,0.0623217592171869
54.2666207656503,48.31843278205574,Ульяновская область,1238416,1238416.0,0.09159649542187495,0.1236323876288624,0.0079401859952228
56.88295697188848,60.61490310905239,Свердловская область,4315699,4315699.0,0.0966591773104235,0.5592951985248081,0.0471679322300409
58.00818294125092,56.27252629806367,Пермский край,2610800,2610800.0,0.08924993861307046,0.3022782303569591,0.047790426638146
59.98666716851458,30.367647250821072,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
51.55369726703386,45.99904750957853,Саратовская область,2440815,2440815.0,0.09999736869473319,0.7932748504211121,0.0302306717012707
54.986042374584535,73.31448287069777,Омская область,1944195,1944195.0,0.1103253510261799,0.7666485372525078,0.0329795096092749
59.83234117922515,30.18248146855633,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
55.81522091371262,37.32866413659744,Московская область,7599647,7599647.0,0.09333737051867305,0.5860004673710514,0.0376368249337722
55.80872368021005,38.05480837150409,Московская область,7599647,7599647.0,0.09333737051867305,0.5860004673710514,0.0376368249337722
55.6807377971222,37.8609578013801,Московская область,7599647,7599647.0,0.09333737051867305,0.5860004673710514,0.0376368249337722
55.70147831688378,37.50465608926468,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
59.86155603414072,30.19693266925189,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
59.82023647478068,30.32558515371178,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
57.96223769581941,56.221036622485855,Пермский край,2610800,2610800.0,0.08924993861307046,0.3022782303569591,0.047790426638146
55.05141891181272,73.31271923964793,Омская область,1944195,1944195.0,0.1103253510261799,0.7666485372525078,0.0329795096092749
53.40946022897768,58.95657046824364,Челябинская область,3475753,3475753.0,0.0919861328332793,0.3642794593514429,0.0036296435951668
57.98518663995139,56.21847704063087,Пермский край,2610800,2610800.0,0.08924993861307046,0.3022782303569591,0.047790426638146
56.97348967016065,40.9657807377772,Ивановская область,1004180,1004180.0,0.0811688849975854,0.1447064123154934,0.0402228062892435
50.5804497874188,36.56561511161975,Белгородская область,1547418,1547418.0,0.0947015879078217,0.1139681651891461,0.0532463308141185
55.738207498648045,52.38597733100086,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
56.95971597091165,40.971468862388434,Ивановская область,1004180,1004180.0,0.0811688849975854,0.1447064123154934,0.0402228062892435
55.64889160114803,37.53559090488662,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
55.18934535432636,61.4762238626365,Челябинская область,3475753,3475753.0,0.0919861328332793,0.3642794593514429,0.0036296435951668
55.83873305062664,37.57200199441739,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
56.106202866041656,40.36297948984178,Владимирская область,1365805,1365805.0,0.0931836082496458,0.1457681656000926,0.0388860610724787
55.79460653135305,37.72879858740262,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
56.11412921521917,47.34649426702123,Чувашия,1223395,1223395.0,0.0969539196269279,0.3217106556924334,0.0429078772250261
54.30090218603461,48.28815936369234,Ульяновская область,1238416,1238416.0,0.09159649542187495,0.1236323876288624,0.0079401859952228
59.93824479497075,30.277345989676625,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
46.34655456134656,48.09741026234687,Астраханская область,1014065,1014065.0,0.1164871514025385,0.945558117918756,0.0529739845120188
56.85509349121742,35.92814190770406,Тверская область,1269636,1269636.0,0.0928537787310493,0.1346648136098041,0.0347294809579931
45.01241560578009,39.03829499636993,Краснодарский край,5648235,5648235.0,0.0914673931759995,0.3422038357866477,0.0442392077338759
59.96323698467546,30.351663006840468,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
56.89523601676165,60.63992895202518,Свердловская область,4315699,4315699.0,0.0966591773104235,0.5592951985248081,0.0471679322300409
56.96731540586852,40.9994307116006,Ивановская область,1004180,1004180.0,0.0811688849975854,0.1447064123154934,0.0402228062892435
59.69613412606541,30.41803312444461,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
55.10932789913585,82.94086148138834,Новосибирская область,2793384,2793384.0,0.1096034388374736,0.7743931276390281,0.0623217592171869
53.43344934567959,58.96089076525298,Челябинская область,3475753,3475753.0,0.0919861328332793,0.3642794593514429,0.0036296435951668
55.17896902657855,61.460852768208,Челябинская область,3475753,3475753.0,0.0919861328332793,0.3642794593514429,0.0036296435951668
55.75507895600952,37.65542625501877,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
57.72695916774303,39.82556222435621,Ярославская область,1259612,1259612.0,0.0816595738718422,0.1349514854285841,0.0458751679145539
55.70481748724589,37.365622954196255,Московская область,7599647,7599647.0,0.09333737051867305,0.5860004673710514,0.0376368249337722
55.11403502879483,82.9375205499312,Новосибирская область,2793384,2793384.0,0.1096034388374736,0.7743931276390281,0.0623217592171869
56.10085256167525,47.30271644783918,Чувашия,1223395,1223395.0,0.0969539196269279,0.3217106556924334,0.0429078772250261
45.098223566691374,39.00114788269739,Краснодарский край,5648235,5648235.0,0.0914673931759995,0.3422038357866477,0.0442392077338759
56.75074189987322,60.70805911914492,Свердловская область,4315699,4315699.0,0.0966591773104235,0.5592951985248081,0.0471679322300409
55.788926323844734,37.599813953777975,Москва,12615279,12615279.0,0.0973756374094833,0.8069362209354128,0.0
45.03197603962359,39.11992222621037,Краснодарский край,5648235,5648235.0,0.0914673931759995,0.3422038357866477,0.0442392077338759
53.39890666514431,58.98448722223542,Челябинская область,3475753,3475753.0,0.0919861328332793,0.3642794593514429,0.0036296435951668
51.61907250830187,45.97072817875488,Саратовская областьасть,1167713,1167713.0,0.1023174576218108,0.1023174576218108,0.1023174576218108
57.12894717464101,65.52410172358935,Тюменская область,1518695,1518695.0,0.135102297304053,0.8256188473688255,0.0476818360675666
58.59720834327202,49.58568895939042,Кировская область,1272109,1272109.0,0.0968247502465105,0.141791679136216,0.0139921618265962
53.25975235602076,50.24016135015003,Самарская область,3183038,3183038.0,0.0956729232351908,0.3518215600454277,0.0429710604162076
56.33497463853101,43.87756204558275,Нижегородская область,3214623,3214623.0,0.0961995831493552,0.8038785975859253,0.0392639842313013
55.12065995003248,61.4693771562701,Челябинская область,3475753,3475753.0,0.0919861328332793,0.3642794593514429,0.0036296435951668
60.03772072640647,30.32557915599033,Санкт-Петербург,5383890,5383890.0,0.0949870382001599,0.5733313333834215,0.0293266080076312
55.07612032836478,82.97937227930525,Новосибирская область,2793384,2793384.0,0.1096034388374736,0.7743931276390281,0.0623217592171869
55.86423845944261,49.097349119655725,Татарстан,3898628,3898628.0,0.099622761402039,0.3524084839418719,0.0184826707797895
56.34440410306946,43.80243299491934,Нижегородская область,3214623,3214623.0,0.0961995831493552,0.8038785975859253,0.0392639842313013
48.77093881670538,44.55886587196369,Волгоградская область,2507509,2507509.0,0.1109243123083168,0.344269238428449,0.050478286862074
